id,source_partition,path,brightness_mean,contrast_std,laplacian_variance,foreground_fraction,foreground_box_fraction,background_fraction
44549,train,data/raw/teacher/train/images_train/44549.jpg,0.86236024,0.29671821,0.02405961,0.18750000,0.30333333,0.81250000
44564,train,data/raw/teacher/train/images_train/44564.jpg,0.89109784,0.22743860,0.01905164,0.19937500,0.32937500,0.80062500
44585,train,data/raw/teacher/train/images_train/44585.jpg,0.75432360,0.33355483,0.05290782,0.39187500,0.61750000,0.60812500
44611,train,data/raw/teacher/train/images_train/44611.jpg,0.81764913,0.33379707,0.03719246,0.24687500,0.39583333,0.75312500
44630,train,data/raw/teacher/train/images_train/44630.jpg,0.72723043,0.36857969,0.06099329,0.38166667,0.58500000,0.61833333
44664,train,data/raw/teacher/train/images_train/44664.jpg,0.80460042,0.31660226,0.04084164,0.30958333,0.60125000,0.69041667
44684,train,data/raw/teacher/train/images_train/44684.jpg,0.80385226,0.26369774,0.05924959,0.40895833,0.71500000,0.59104167
44703,train,data/raw/teacher/train/images_train/44703.jpg,0.87064838,0.22539574,0.03813797,0.40395833,0.56875000,0.59604167
44724,train,data/raw/teacher/train/images_train/44724.jpg,0.95450824,0.14466400,0.03957637,0.11104167,0.19250000,0.88895833
44747,train,data/raw/teacher/train/images_train/44747.jpg,0.82236671,0.33255911,0.05109356,0.23937500,0.39312500,0.76062500
44765,train,data/raw/teacher/train/images_train/44765.jpg,0.83770841,0.30123818,0.03476756,0.27562500,0.41437500,0.72437500
44784,train,data/raw/teacher/train/images_train/44784.jpg,0.91766357,0.20630728,0.04704798,0.21520833,0.35062500,0.78479167
44812,train,data/raw/teacher/train/images_train/44812.jpg,0.72854072,0.33760640,0.04234147,0.42541667,0.63375000,0.57458333
44838,train,data/raw/teacher/train/images_train/44838.jpg,0.77798963,0.28756216,0.03229953,0.42312500,0.57750000,0.57687500
44853,train,data/raw/teacher/train/images_train/44853.jpg,0.87214863,0.27063456,0.03080085,0.18729167,0.26666667,0.81270833
44872,train,data/raw/teacher/train/images_train/44872.jpg,0.85880899,0.25694871,0.03198125,0.33541667,0.60125000,0.66458333
44887,train,data/raw/teacher/train/images_train/44887.jpg,0.72156888,0.36063367,0.03921688,0.41083333,0.56145833,0.58916667
44905,train,data/raw/teacher/train/images_train/44905.jpg,0.72359812,0.38204518,0.04574401,0.37395833,0.60125000,0.62604167
44929,train,data/raw/teacher/train/images_train/44929.jpg,0.76324069,0.33289367,0.07437672,0.41604167,0.60958333,0.58395833
44956,train,data/raw/teacher/train/images_train/44956.jpg,0.86760771,0.29484445,0.02019940,0.19125000,0.20187500,0.80875000
44978,train,data/raw/teacher/train/images_train/44978.jpg,0.88276654,0.22499417,0.04667468,0.26729167,0.39000000,0.73270833
45000,train,data/raw/teacher/train/images_train/45000.jpg,0.69915295,0.34869453,0.09105530,0.55750000,0.75000000,0.44250000
45015,train,data/raw/teacher/train/images_train/45015.jpg,0.67758042,0.37121487,0.08929759,0.45875000,0.62125000,0.54125000
45030,train,data/raw/teacher/train/images_train/45030.jpg,0.73285359,0.38239047,0.05992543,0.34729167,0.55500000,0.65270833
45093,train,data/raw/teacher/train/images_train/45093.jpg,0.78498834,0.25219959,0.03119045,0.57708333,0.97500000,0.42291667
45115,train,data/raw/teacher/train/images_train/45115.jpg,0.92631274,0.12805752,0.03776440,0.31104167,0.51000000,0.68895833
45133,train,data/raw/teacher/train/images_train/45133.jpg,0.94072610,0.11825123,0.03259400,0.26041667,0.38458333,0.73958333
45156,train,data/raw/teacher/train/images_train/45156.jpg,0.61587924,0.42376998,0.09425490,0.48104167,0.69000000,0.51895833
45177,train,data/raw/teacher/train/images_train/45177.jpg,0.75634152,0.37110922,0.05178643,0.33750000,0.45000000,0.66250000
45198,train,data/raw/teacher/train/images_train/45198.jpg,0.98197836,0.05531985,0.00778575,0.09958333,0.29166667,0.90041667
45219,train,data/raw/teacher/train/images_train/45219.jpg,0.95417005,0.09455264,0.02582640,0.23041667,0.45854167,0.76958333
45236,train,data/raw/teacher/train/images_train/45236.jpg,0.73001611,0.38010871,0.06587549,0.37145833,0.58500000,0.62854167
45256,train,data/raw/teacher/train/images_train/45256.jpg,0.70663470,0.34658855,0.07754439,0.49958333,0.71458333,0.50041667
45272,train,data/raw/teacher/train/images_train/45272.jpg,0.76052004,0.34468362,0.08303966,0.39875000,0.59166667,0.60125000
45295,train,data/raw/teacher/train/images_train/45295.jpg,0.91470563,0.15215024,0.05084630,0.28687500,0.51000000,0.71312500
45317,train,data/raw/teacher/train/images_train/45317.jpg,0.90021902,0.25332609,0.03466805,0.15604167,0.22041667,0.84395833
45337,train,data/raw/teacher/train/images_train/45337.jpg,0.91125876,0.20483674,0.05499076,0.19375000,0.47812500,0.80625000
45353,train,data/raw/teacher/train/images_train/45353.jpg,0.93133992,0.16378403,0.01307192,0.16479167,0.27187500,0.83520833
45366,train,data/raw/teacher/train/images_train/45366.jpg,0.91384315,0.20729201,0.02768863,0.16083333,0.34500000,0.83916667
45382,train,data/raw/teacher/train/images_train/45382.jpg,0.90746683,0.25284043,0.03505095,0.12979167,0.28416667,0.87020833
45400,train,data/raw/teacher/train/images_train/45400.jpg,0.91326183,0.22000030,0.03035879,0.15416667,0.28416667,0.84583333
45417,train,data/raw/teacher/train/images_train/45417.jpg,0.90902525,0.24843141,0.03264308,0.12770833,0.25875000,0.87229167
45512,train,data/raw/teacher/train/images_train/45512.jpg,0.67762566,0.40021509,0.04825307,0.43187500,0.60958333,0.56812500
45578,train,data/raw/teacher/train/images_train/45578.jpg,0.84084892,0.32832482,0.04020333,0.20041667,0.32500000,0.79958333
45592,train,data/raw/teacher/train/images_train/45592.jpg,0.89859599,0.20745832,0.01859937,0.20708333,0.36833333,0.79291667
45606,train,data/raw/teacher/train/images_train/45606.jpg,0.81914693,0.32212585,0.02112222,0.25187500,0.42250000,0.74812500
45623,train,data/raw/teacher/train/images_train/45623.jpg,0.85720354,0.26545534,0.02299969,0.23500000,0.41166667,0.76500000
45637,train,data/raw/teacher/train/images_train/45637.jpg,0.72475201,0.22555771,0.03555669,0.66583333,0.81666667,0.33416667
45653,train,data/raw/teacher/train/images_train/45653.jpg,0.71944302,0.23412260,0.03588414,0.64062500,0.78333333,0.35937500
45671,train,data/raw/teacher/train/images_train/45671.jpg,0.97821248,0.08589956,0.00707286,0.07375000,0.10312500,0.92625000
45716,train,data/raw/teacher/train/images_train/45716.jpg,0.89685464,0.24984510,0.01879091,0.16125000,0.17000000,0.83875000
45764,train,data/raw/teacher/train/images_train/45764.jpg,0.93661195,0.16285966,0.00536260,0.14812500,0.15166667,0.85187500
45779,train,data/raw/teacher/train/images_train/45779.jpg,0.72572470,0.38845462,0.04682253,0.39583333,0.55250000,0.60416667
45803,train,data/raw/teacher/train/images_train/45803.jpg,0.94354409,0.18396847,0.03389172,0.10833333,0.24916667,0.89166667
45835,train,data/raw/teacher/train/images_train/45835.jpg,0.82878846,0.24375826,0.02755776,0.36729167,0.64166667,0.63270833
45866,train,data/raw/teacher/train/images_train/45866.jpg,0.84684736,0.31093046,0.06276642,0.21583333,0.41166667,0.78416667
45890,train,data/raw/teacher/train/images_train/45890.jpg,0.88694155,0.22836666,0.02292641,0.31333333,0.44375000,0.68666667
45908,train,data/raw/teacher/train/images_train/45908.jpg,0.82057607,0.32352567,0.09410240,0.32166667,0.61500000,0.67833333
45925,train,data/raw/teacher/train/images_train/45925.jpg,0.84142685,0.25643000,0.04750884,0.44937500,0.72000000,0.55062500
45947,train,data/raw/teacher/train/images_train/45947.jpg,0.71104431,0.35452169,0.04516325,0.44416667,0.78000000,0.55583333
45977,train,data/raw/teacher/train/images_train/45977.jpg,0.82467574,0.25635207,0.03881039,0.41625000,0.72187500,0.58375000
45994,train,data/raw/teacher/train/images_train/45994.jpg,0.84477955,0.23034208,0.03376948,0.36312500,0.60166667,0.63687500
46018,train,data/raw/teacher/train/images_train/46018.jpg,0.80992770,0.26017100,0.03328083,0.38083333,0.63375000,0.61916667
46054,train,data/raw/teacher/train/images_train/46054.jpg,0.96630913,0.13448367,0.01289236,0.07291667,0.11000000,0.92708333
46080,train,data/raw/teacher/train/images_train/46080.jpg,0.88953453,0.22497590,0.04490271,0.22958333,0.38250000,0.77041667
46105,train,data/raw/teacher/train/images_train/46105.jpg,0.87836671,0.28564051,0.03225356,0.16583333,0.27625000,0.83416667
46122,train,data/raw/teacher/train/images_train/46122.jpg,0.98478830,0.05842598,0.00583362,0.06500000,0.45625000,0.93500000
46150,train,data/raw/teacher/train/images_train/46150.jpg,0.96047181,0.14211334,0.03093575,0.08979167,0.51708333,0.91020833
46176,train,data/raw/teacher/train/images_train/46176.jpg,0.75747770,0.12544164,0.01393901,0.14895833,0.48125000,0.85104167
46239,train,data/raw/teacher/train/images_train/46239.jpg,0.84854215,0.26428488,0.03639677,0.38354167,0.65000000,0.61645833
46262,train,data/raw/teacher/train/images_train/46262.jpg,0.83975887,0.25320056,0.04724854,0.39458333,0.53625000,0.60541667
46279,train,data/raw/teacher/train/images_train/46279.jpg,0.84630531,0.24292547,0.05695340,0.36750000,0.76375000,0.63250000
46298,train,data/raw/teacher/train/images_train/46298.jpg,0.96533215,0.10792792,0.00611215,0.10812500,0.11687500,0.89187500
46315,train,data/raw/teacher/train/images_train/46315.jpg,0.58314329,0.38961905,0.08939319,0.56270833,0.78000000,0.43729167
46342,train,data/raw/teacher/train/images_train/46342.jpg,0.83211207,0.26829469,0.03746606,0.31270833,0.55250000,0.68729167
46379,train,data/raw/teacher/train/images_train/46379.jpg,0.80027819,0.27611491,0.03088277,0.42854167,0.60958333,0.57145833
46398,train,data/raw/teacher/train/images_train/46398.jpg,0.75688297,0.31982654,0.04157047,0.40145833,0.56875000,0.59854167
46423,train,data/raw/teacher/train/images_train/46423.jpg,0.90817279,0.22276425,0.04193940,0.19270833,0.35500000,0.80729167
46462,train,data/raw/teacher/train/images_train/46462.jpg,0.82436532,0.28258339,0.07826859,0.42437500,0.63000000,0.57562500
46481,train,data/raw/teacher/train/images_train/46481.jpg,0.97383565,0.08914171,0.02045963,0.09937500,0.30000000,0.90062500
46507,train,data/raw/teacher/train/images_train/46507.jpg,0.72057432,0.37194651,0.04650646,0.40645833,0.48812500,0.59354167
46531,train,data/raw/teacher/train/images_train/46531.jpg,0.82752156,0.28061017,0.04228194,0.37437500,0.60000000,0.62562500
46553,train,data/raw/teacher/train/images_train/46553.jpg,0.74797523,0.30416366,0.06204465,0.47104167,0.75000000,0.52895833
46574,train,data/raw/teacher/train/images_train/46574.jpg,0.95330453,0.15561835,0.01974114,0.14229167,0.26625000,0.85770833
46589,train,data/raw/teacher/train/images_train/46589.jpg,0.95479184,0.13128808,0.01479968,0.11562500,0.18333333,0.88437500
46608,train,data/raw/teacher/train/images_train/46608.jpg,0.96521288,0.09380831,0.00854905,0.13562500,0.32083333,0.86437500
46623,train,data/raw/teacher/train/images_train/46623.jpg,0.63483417,0.41486362,0.04487524,0.44875000,0.60708333,0.55125000
46644,train,data/raw/teacher/train/images_train/46644.jpg,0.92541385,0.18697274,0.00871461,0.14875000,0.16333333,0.85125000
46661,train,data/raw/teacher/train/images_train/46661.jpg,0.89706522,0.25765449,0.01333845,0.14187500,0.16250000,0.85812500
46688,train,data/raw/teacher/train/images_train/46688.jpg,0.98429668,0.05332159,0.00263085,0.07854167,0.10291667,0.92145833
46721,train,data/raw/teacher/train/images_train/46721.jpg,0.98433149,0.06156365,0.00554124,0.06687500,0.12270833,0.93312500
46740,train,data/raw/teacher/train/images_train/46740.jpg,0.72891968,0.38964021,0.07226294,0.37562500,0.60000000,0.62437500
46759,train,data/raw/teacher/train/images_train/46759.jpg,0.96630776,0.09677812,0.00323433,0.12187500,0.15312500,0.87812500
46780,train,data/raw/teacher/train/images_train/46780.jpg,0.96566856,0.13378789,0.00481858,0.11604167,0.14208333,0.88395833
46797,train,data/raw/teacher/train/images_train/46797.jpg,0.81007040,0.32055855,0.03631287,0.27729167,0.42250000,0.72270833
46819,train,data/raw/teacher/train/images_train/46819.jpg,0.93413872,0.18892622,0.01974127,0.12750000,0.20166667,0.87250000
46839,train,data/raw/teacher/train/images_train/46839.jpg,0.93973553,0.16244127,0.01340651,0.12833333,0.18687500,0.87166667
46864,train,data/raw/teacher/train/images_train/46864.jpg,0.83145010,0.31739670,0.04453943,0.24645833,0.43270833,0.75354167
46879,train,data/raw/teacher/train/images_train/46879.jpg,0.79311633,0.35301751,0.03473871,0.26458333,0.48166667,0.73541667
46901,train,data/raw/teacher/train/images_train/46901.jpg,0.69633049,0.36590311,0.04216438,0.43625000,0.48375000,0.56375000
46923,train,data/raw/teacher/train/images_train/46923.jpg,0.92736816,0.21566975,0.01325353,0.17854167,0.19479167,0.82145833
46941,train,data/raw/teacher/train/images_train/46941.jpg,0.97309202,0.08166841,0.00454027,0.10916667,0.14375000,0.89083333
46962,train,data/raw/teacher/train/images_train/46962.jpg,0.92451316,0.19172436,0.01973616,0.15145833,0.21666667,0.84854167
46995,train,data/raw/teacher/train/images_train/46995.jpg,0.75993121,0.31886765,0.03434479,0.38104167,0.55250000,0.61895833
47018,train,data/raw/teacher/train/images_train/47018.jpg,0.72539192,0.35185421,0.03111155,0.39791667,0.58500000,0.60208333
47041,train,data/raw/teacher/train/images_train/47041.jpg,0.70184791,0.34494662,0.02994867,0.44625000,0.63375000,0.55375000
47058,train,data/raw/teacher/train/images_train/47058.jpg,0.74108726,0.31569678,0.04243515,0.43520833,0.69875000,0.56479167
47078,train,data/raw/teacher/train/images_train/47078.jpg,0.69136721,0.33202428,0.05415130,0.49104167,0.66625000,0.50895833
47100,train,data/raw/teacher/train/images_train/47100.jpg,0.91142315,0.22081816,0.03523029,0.15687500,0.27500000,0.84312500
47123,train,data/raw/teacher/train/images_train/47123.jpg,0.92890239,0.18931845,0.03842607,0.15125000,0.22500000,0.84875000
47139,train,data/raw/teacher/train/images_train/47139.jpg,0.84592676,0.25190461,0.06022636,0.38833333,0.60645833,0.61166667
47159,train,data/raw/teacher/train/images_train/47159.jpg,0.89003927,0.25607201,0.03526456,0.17083333,0.23000000,0.82916667
47182,train,data/raw/teacher/train/images_train/47182.jpg,0.87618488,0.25342911,0.01935545,0.21083333,0.33333333,0.78916667
47199,train,data/raw/teacher/train/images_train/47199.jpg,0.82407361,0.33836240,0.01948586,0.22375000,0.35062500,0.77625000
47221,train,data/raw/teacher/train/images_train/47221.jpg,0.89745647,0.24953143,0.01817169,0.15395833,0.23958333,0.84604167
47235,train,data/raw/teacher/train/images_train/47235.jpg,0.89350981,0.25890896,0.02607904,0.19208333,0.28125000,0.80791667
47253,train,data/raw/teacher/train/images_train/47253.jpg,0.67768639,0.25685483,0.05280675,0.70708333,0.86666667,0.29291667
47268,train,data/raw/teacher/train/images_train/47268.jpg,0.79589146,0.17286533,0.03530888,0.69562500,0.86666667,0.30437500
47287,train,data/raw/teacher/train/images_train/47287.jpg,0.86686808,0.25222778,0.02072871,0.23229167,0.23958333,0.76770833
47305,train,data/raw/teacher/train/images_train/47305.jpg,0.82516021,0.31102535,0.06340660,0.25416667,0.53854167,0.74583333
47324,train,data/raw/teacher/train/images_train/47324.jpg,0.87611163,0.29781553,0.01835354,0.15208333,0.15583333,0.84791667
47341,train,data/raw/teacher/train/images_train/47341.jpg,0.82904822,0.34570852,0.03656883,0.20562500,0.27791667,0.79437500
47356,train,data/raw/teacher/train/images_train/47356.jpg,0.82562548,0.34058693,0.02413718,0.21625000,0.24375000,0.78375000
47380,train,data/raw/teacher/train/images_train/47380.jpg,0.85498953,0.28922564,0.05863668,0.21937500,0.45208333,0.78062500
47398,train,data/raw/teacher/train/images_train/47398.jpg,0.89663786,0.21791813,0.02629505,0.19479167,0.34125000,0.80520833
47419,train,data/raw/teacher/train/images_train/47419.jpg,0.73026735,0.40601781,0.05594084,0.32083333,0.44062500,0.67916667
47448,train,data/raw/teacher/train/images_train/47448.jpg,0.92233777,0.21102306,0.01869381,0.13729167,0.21083333,0.86270833
47511,train,data/raw/teacher/train/images_train/47511.jpg,0.75740355,0.18483609,0.02657079,0.70270833,0.85000000,0.29729167
47527,train,data/raw/teacher/train/images_train/47527.jpg,0.80053478,0.17833783,0.02067573,0.64479167,0.80000000,0.35520833
47541,train,data/raw/teacher/train/images_train/47541.jpg,0.96433002,0.11632191,0.01382184,0.11229167,0.22000000,0.88770833
47559,train,data/raw/teacher/train/images_train/47559.jpg,0.92220366,0.22799179,0.02952207,0.11645833,0.17416667,0.88354167
47576,train,data/raw/teacher/train/images_train/47576.jpg,0.94127709,0.17213097,0.01590186,0.11770833,0.20166667,0.88229167
47592,train,data/raw/teacher/train/images_train/47592.jpg,0.93752646,0.18921424,0.02135185,0.11750000,0.20166667,0.88250000
47608,train,data/raw/teacher/train/images_train/47608.jpg,0.93250263,0.19782394,0.04421304,0.11937500,0.25666667,0.88062500
47622,train,data/raw/teacher/train/images_train/47622.jpg,0.95958281,0.13652971,0.02277199,0.09895833,0.18333333,0.90104167
47639,train,data/raw/teacher/train/images_train/47639.jpg,0.91918617,0.14411484,0.01130972,0.26270833,0.52250000,0.73729167
47655,train,data/raw/teacher/train/images_train/47655.jpg,0.78731447,0.30645999,0.02567580,0.34770833,0.52937500,0.65229167
47674,train,data/raw/teacher/train/images_train/47674.jpg,0.80690885,0.27830112,0.04948726,0.36166667,0.76375000,0.63833333
47857,train,data/raw/teacher/train/images_train/47857.jpg,0.77995694,0.31119716,0.05361748,0.35854167,0.63750000,0.64145833
47946,train,data/raw/teacher/train/images_train/47946.jpg,0.85446918,0.26284307,0.03776993,0.24979167,0.47916667,0.75020833
47995,train,data/raw/teacher/train/images_train/47995.jpg,0.85651833,0.27439284,0.03714240,0.23625000,0.39000000,0.76375000
48024,train,data/raw/teacher/train/images_train/48024.jpg,0.76274049,0.35997474,0.08074465,0.32208333,0.52500000,0.67791667
