id,articleType,product_family_group,mode
46937,Perfume and Body Mist,family_edb07a4766bc11b3,RGB
46946,Perfume and Body Mist,family_c00be2c217d4ebbf,RGB
46948,Perfume and Body Mist,family_8fe74b95fd4f8190,RGB
46953,Perfume and Body Mist,family_294bf72e0bf34468,RGB
46958,Flip Flops,family_73dc61429e23ce11,RGB
46965,Handbags,family_1e1a74bf2b890a37,RGB
46967,Handbags,family_1e1a74bf2b890a37,RGB
46973,Handbags,family_1e1a74bf2b890a37,RGB
46976,Handbags,family_1e1a74bf2b890a37,RGB
46977,Handbags,family_1e1a74bf2b890a37,RGB
46980,Handbags,family_1e1a74bf2b890a37,RGB
46982,Handbags,family_1e1a74bf2b890a37,RGB
46984,Handbags,family_1e1a74bf2b890a37,RGB
46985,Handbags,family_1e1a74bf2b890a37,RGB
46988,Handbags,family_1e1a74bf2b890a37,RGB
46997,Kurtas,family_f5dca7531b928225,RGB
46999,Kurtas,family_bcf425066be65705,RGB
47011,Kurtas,family_ef2e2c5890051c80,RGB
47027,Kurtas,family_af9ecf2fab1ae35f,RGB
47029,Kurtas,family_4bf08ddfeb61bc0d,RGB
47030,Kurtas,family_af9ecf2fab1ae35f,RGB
47042,Salwar,family_2f039df630690cb2,RGB
47043,Salwar,family_2318840a0f4e2b40,RGB
47064,Patiala,family_d5ce3ac846271913,RGB
47076,Patiala,family_13cb800e5d253097,RGB
47088,Flip Flops,family_325812347fe79e93,RGB
47142,Handbags,family_98b6cb64104e4b5c,RGB
47151,Capris,family_6efaf58ac8253741,RGB
47155,Wallets,family_43840fbe6f240604,RGB
47169,Sandals,family_11c40dcf3a13ac0a,RGB
47171,Sandals,family_11c40dcf3a13ac0a,RGB
47172,Sandals,family_11c40dcf3a13ac0a,RGB
47174,Sandals,family_11c40dcf3a13ac0a,L
47175,Sandals,family_11c40dcf3a13ac0a,RGB
47176,Sandals,family_11c40dcf3a13ac0a,RGB
47177,Sandals,family_11c40dcf3a13ac0a,RGB
47178,Sandals,family_11c40dcf3a13ac0a,RGB
47179,Sandals,family_11c40dcf3a13ac0a,RGB
47188,Formal Shoes,family_6cbb25c8778f8280,RGB
47192,Formal Shoes,family_f832152975511154,RGB
47193,Formal Shoes,family_f832152975511154,RGB
47194,Formal Shoes,family_f832152975511154,RGB
47201,Formal Shoes,family_f832152975511154,RGB
47203,Formal Shoes,family_f832152975511154,RGB
47204,Formal Shoes,family_f832152975511154,RGB
47205,Formal Shoes,family_f832152975511154,RGB
47208,Formal Shoes,family_f832152975511154,RGB
47210,Formal Shoes,family_f832152975511154,RGB
47212,Formal Shoes,family_f832152975511154,RGB
47214,Formal Shoes,family_f832152975511154,RGB
47220,Formal Shoes,family_f832152975511154,RGB
47226,Formal Shoes,family_f832152975511154,RGB
47251,Briefs,family_14842b9e17841216,RGB
47260,Briefs,family_14842b9e17841216,RGB
47275,Briefs,family_14842b9e17841216,RGB
47279,Formal Shoes,family_f832152975511154,RGB
47289,Handbags,family_ca1ded0824128f47,RGB
47295,Handbags,family_a93bca50b8964527,RGB
47304,Clutches,family_acb3cf37330caa86,RGB
47307,Mobile Pouch,family_b0bb40e393075a43,RGB
47337,Handbags,family_3326f56f397a1cd6,RGB
47351,Handbags,family_80042fe163e5640f,RGB
47358,Wallets,family_28cd46e7543ee55f,RGB
47361,Handbags,family_84d74ae065092a17,RGB
47368,Handbags,family_1c10a1598c06d9ec,RGB
47378,Handbags,family_9d2f8aa3753f8852,RGB
47388,Mobile Pouch,family_2bf6f38b99745b94,RGB
47400,Mobile Pouch,family_d91c675701f1daeb,RGB
47403,Wallets,family_fd8076aaf780e716,RGB
47404,Wallets,family_200cc76516dc9136,RGB
47409,Wallets,family_89f5949260b4ecc0,RGB
47417,Handbags,family_ca1ded0824128f47,RGB
47420,Clutches,family_5b744708df17b977,RGB
47424,Wallets,family_ce245c950cd6fed6,RGB
47446,Flats,family_c39bf72a3e4b99c0,RGB
47450,Flats,family_c39bf72a3e4b99c0,RGB
47452,Flats,family_c39bf72a3e4b99c0,RGB
47453,Flats,family_c39bf72a3e4b99c0,RGB
47454,Flats,family_c39bf72a3e4b99c0,RGB
47456,Flip Flops,family_401e65f1b6249005,RGB
47457,Flats,family_c39bf72a3e4b99c0,RGB
47476,Flats,family_2c8115a86f4ff5ad,RGB
47488,Casual Shoes,family_69ecfd0c014ffc9a,RGB
47509,Briefs,family_7d388b14223d4fff,RGB
47510,Briefs,family_943498ec54c93c5c,RGB
47520,Briefs,family_943498ec54c93c5c,RGB
47534,Flats,family_8a8b675fd7b2d31b,RGB
47542,Flats,family_5e30ae9bc1ad82fc,RGB
47551,Heels,family_a98a0b28700029a4,RGB
47555,Heels,family_a98a0b28700029a4,RGB
47557,Heels,family_2d400b8a290ea2ed,RGB
47558,Heels,family_c009d9abfd0936c2,RGB
47575,Heels,family_9e36f5940acecc36,RGB
47579,Heels,family_1e22aaee17341a79,RGB
47603,Heels,family_9e36f5940acecc36,RGB
47633,Casual Shoes,family_3429506310462050,RGB
47634,Heels,family_477cf5459033c8df,RGB
47635,Heels,family_d76ee4e7b78d8200,RGB
47646,Formal Shoes,family_591571b34a1d7971,RGB
47648,Formal Shoes,family_591571b34a1d7971,RGB
47667,Scarves,family_2ecc488525d5f757,RGB
47671,Scarves,family_132513e5601d28f9,RGB
47673,Tops,family_6559d8caefe3d38d,RGB
47682,Casual Shoes,family_1885ddaac696e030,RGB
47689,Handbags,family_5a6f8466246d0e17,RGB
47724,Handbags,family_df4fc9139df7cf7b,RGB
47734,Handbags,family_6a6f2f790cad6cdc,RGB
47880,Handbags,family_6a6f2f790cad6cdc,RGB
48027,Watches,family_8495bd6db46096e1,RGB
48077,Tshirts,family_1e6910b6736a50fd,RGB
48081,Tshirts,family_1e6910b6736a50fd,RGB
48083,Dresses,family_17527c8db3aae1cc,RGB
48090,Tops,family_39058eb57a49e181,RGB
48124,Belts,family_62a81882323366c2,RGB
48131,Handbags,family_2e6a99df939ba9fc,RGB
48138,Wallets,family_b58439971b802648,RGB
48153,Wallets,family_50ebda1fa3d859f7,RGB
48154,Wallets,family_a9c08653a10f2a2a,RGB
48155,Wallets,family_3e2a003384499809,RGB
48162,Wallets,family_a9c08653a10f2a2a,RGB
48163,Wallets,family_3e2a003384499809,RGB
48177,Wallets,family_3e2a003384499809,RGB
48201,Sunglasses,family_d5c4cfc49c9d5f00,RGB
48219,Sunglasses,family_a7ae71ccca3b7dcd,RGB
48225,Sunglasses,family_0c92228f11184029,RGB
48226,Sunglasses,family_d5c4cfc49c9d5f00,RGB
48231,Sunglasses,family_a7ae71ccca3b7dcd,RGB
48238,Tshirts,family_e5eefb0932fa174c,RGB
48252,Tshirts,family_baa05e4456e6e3d7,RGB
48253,Tshirts,family_6103307c6516cd36,RGB
48313,Bracelet,family_526a3c343def2616,RGB
48335,Necklace and Chains,family_89a9201269f376a9,RGB
48347,Necklace and Chains,family_84fba77ee4048882,RGB
48348,Clutches,family_ebb35665f5b8e3df,RGB
48359,Clutches,family_676c0bdbdb87cc8c,RGB
48368,Shirts,family_e6a53d081fd9ac28,RGB
48371,Shirts,family_d8951a06ba8b83a4,RGB
48382,Jeans,family_604fcfb90c36c4c3,RGB
48384,Jeans,family_604fcfb90c36c4c3,RGB
48387,Jeans,family_604fcfb90c36c4c3,RGB
48388,Jeans,family_604fcfb90c36c4c3,RGB
48398,Jeans,family_604fcfb90c36c4c3,RGB
48399,Jeans,family_604fcfb90c36c4c3,RGB
48409,Tshirts,family_de2139e8be1f0145,RGB
48419,Tshirts,family_bb356ee85796fb65,RGB
48429,Tshirts,family_e0391811389d654b,RGB
48436,Tshirts,family_bb356ee85796fb65,RGB
48440,Tshirts,family_bb356ee85796fb65,RGB
48465,Dresses,family_17527c8db3aae1cc,RGB
48473,Dresses,family_17527c8db3aae1cc,RGB
48476,Dresses,family_17527c8db3aae1cc,RGB
48483,Dresses,family_17527c8db3aae1cc,RGB
48484,Dresses,family_17527c8db3aae1cc,RGB
48485,Dresses,family_ddaf4a20ef04a1cc,RGB
48490,Tops,family_9147617de7463ae4,RGB
48492,Tops,family_eab554e913561ea5,RGB
48503,Tops,family_1915149fc65b2fec,RGB
48505,Tops,family_1915149fc65b2fec,RGB
48509,Tops,family_5ac26fa93f10468e,RGB
48515,Tops,family_d0d1413a2eba69f9,RGB
48516,Tops,family_9e13b0340a74de63,RGB
48520,Tops,family_1c0e78013ec0a994,RGB
48529,Flip Flops,family_5f740250af103260,RGB
48530,Flip Flops,family_5f740250af103260,RGB
48532,Flip Flops,family_5f740250af103260,RGB
48536,Caps,family_4ec906a441e1d3f2,RGB
48537,Caps,family_6168d63dcbcf3c44,RGB
48557,Belts,family_470310ac79f5e730,RGB
48558,Belts,family_470310ac79f5e730,RGB
48594,Earrings,family_45be2aad11c37bd3,RGB
48747,Bangle,family_e7bb1510da974fbe,RGB
48748,Bangle,family_e7bb1510da974fbe,RGB
48749,Bangle,family_e7bb1510da974fbe,RGB
48750,Bangle,family_e7bb1510da974fbe,RGB
48751,Bangle,family_e7bb1510da974fbe,RGB
48752,Bangle,family_e7bb1510da974fbe,RGB
48753,Bangle,family_e7bb1510da974fbe,RGB
48791,Pendant,family_7ee304fedabe3165,RGB
48806,Pendant,family_deb7d8d4e3a4188d,L
48807,Pendant,family_deb7d8d4e3a4188d,RGB
48808,Pendant,family_deb7d8d4e3a4188d,L
48809,Pendant,family_deb7d8d4e3a4188d,RGB
48810,Pendant,family_deb7d8d4e3a4188d,RGB
48811,Pendant,family_deb7d8d4e3a4188d,L
48943,Pendant,family_deb7d8d4e3a4188d,RGB
49014,Ring,family_385e19cdb5246b20,RGB
49017,Ring,family_385e19cdb5246b20,RGB
49019,Ring,family_385e19cdb5246b20,RGB
49020,Ring,family_385e19cdb5246b20,RGB
49024,Ring,family_385e19cdb5246b20,RGB
49025,Ring,family_5ee8c60558847ce2,RGB
49029,Ring,family_385e19cdb5246b20,RGB
49065,Handbags,family_feb7d01a3703f2a2,L
49079,Eyeshadow,family_abf00632d271f8e0,RGB
49080,Lipstick,family_4eb97f4443ee4bc8,RGB
49081,Lipstick,family_4eb97f4443ee4bc8,RGB
49083,Lipstick,family_4eb97f4443ee4bc8,RGB
49101,Lip Plumper,family_581caff22ba860b0,RGB
49109,Foundation and Primer,family_692976b9f97d0f48,RGB
49114,Lipstick,family_4eb97f4443ee4bc8,RGB
49115,Lipstick,family_4eb97f4443ee4bc8,RGB
49125,Nail Polish,family_f1a8066b40fca808,RGB
49126,Nail Polish,family_fbb41b11b6476a0b,RGB
49144,Lip Gloss,family_d0f8282be1363632,RGB
49150,Lip Liner,family_b28678503b51b2ce,RGB
49163,Kajal and Eyeliner,family_6b2ddf88de51aefd,RGB
49166,Nail Polish,family_fa2935a810026a29,RGB
49228,Socks,family_52245060154560a6,RGB
49249,Socks,family_b0c15a0ca840da8d,RGB
49250,Socks,family_b0c15a0ca840da8d,RGB
49266,Socks,family_9e474c9e8d7f9f99,RGB
49267,Socks,family_9e474c9e8d7f9f99,RGB
49268,Socks,family_9e474c9e8d7f9f99,RGB
49269,Socks,family_5b52d47d3820a057,RGB
49270,Socks,family_9e474c9e8d7f9f99,RGB
49287,Socks,family_7026f32edfec1279,RGB
49288,Socks,family_7026f32edfec1279,RGB
49301,Socks,family_7026f32edfec1279,RGB
49302,Socks,family_7026f32edfec1279,RGB
49303,Socks,family_7026f32edfec1279,RGB
49310,Socks,family_7026f32edfec1279,RGB
49321,Watches,family_ce47dfac91d39df0,RGB
49322,Watches,family_062b0179e39fbc83,RGB
49327,Watches,family_e1283ff7a0968a16,RGB
49363,Casual Shoes,family_4729f99f160df9db,RGB
49372,Casual Shoes,family_6ceff1069af36aa4,RGB
49378,Casual Shoes,family_144c0508c24c8a4c,RGB
49406,Casual Shoes,family_36bf58fddc7b0198,RGB
49419,Casual Shoes,family_3011c38708f74cec,RGB
49461,Casual Shoes,family_7395da41fc8cd9d0,RGB
49468,Casual Shoes,family_65f721e215bbc87d,RGB
49470,Casual Shoes,family_8d04eba9b2dc038b,RGB
49473,Casual Shoes,family_d892b6e1f5ef6cd6,RGB
49492,Casual Shoes,family_e233cc124d69025c,RGB
49499,Casual Shoes,family_979ec8f95af20b3e,RGB
49504,Casual Shoes,family_6ceff1069af36aa4,RGB
49505,Casual Shoes,family_6ceff1069af36aa4,RGB
49510,Casual Shoes,family_55841038f40fb440,RGB
49513,Watches,family_1f874bbd3db049e9,RGB
49516,Watches,family_66fc537419739b1c,RGB
49536,Clutches,family_edf1406fe2b7e5a4,RGB
49546,Handbags,family_ba5b28007d5b3474,RGB
49548,Clutches,family_c2c23a81a3bfc9c3,RGB
49557,Handbags,family_ba5b28007d5b3474,RGB
49562,Handbags,family_3bdf13c221da25e2,RGB
49568,Handbags,family_9b87b655c0b3d891,RGB
49607,Heels,family_f42cb8855a5cfb01,RGB
49610,Heels,family_c494c3208cb5d8bc,RGB
49618,Heels,family_7caff4ca7dbf0a62,RGB
49624,Heels,family_c494c3208cb5d8bc,RGB
49633,Dresses,family_88eed2a4c3ecb133,RGB
49635,Skirts,family_6a42c4ac3163a76b,RGB
49638,Tops,family_28cddfbf8322a5a2,RGB
49657,Tops,family_980f7750c3a88d9e,RGB
49699,Ties,family_7831672ab91e149e,RGB
49734,Ties,family_bf1cdd9916c876d5,RGB
49736,Ties,family_bf1cdd9916c876d5,RGB
49752,Ties,family_ac3ee0977802ad9e,RGB
49757,Leggings,family_b366dbe775c62fc8,RGB
49758,Leggings,family_8f4e37531bd6b1c8,RGB
49762,Leggings,family_5b2db071512ef4e4,RGB
49775,Kurtas,family_b652608176cc474f,RGB
49781,Night suits,family_3d72a9c662edbbc4,RGB
49785,Night suits,family_3d72a9c662edbbc4,RGB
49790,Caps,family_39636bd5d53a61b4,RGB
49794,Caps,family_39636bd5d53a61b4,L
49799,Caps,family_39636bd5d53a61b4,RGB
49802,Caps,family_39636bd5d53a61b4,RGB
49809,Flip Flops,family_a2bae050587a77cb,RGB
49814,Flip Flops,family_755b3f5ec03bd61f,RGB
49835,Flip Flops,family_a2bae050587a77cb,RGB
49839,Flip Flops,family_755b3f5ec03bd61f,RGB
49844,Watches,family_093609b0ff68b926,RGB
49867,Watches,family_62068e9d06ab9e2f,RGB
49876,Watches,family_6c1f8fb880accae3,RGB
49880,Watches,family_7f342a1419457e50,RGB
49885,Watches,family_475bb1ae257d1bba,RGB
49886,Watches,family_475bb1ae257d1bba,RGB
49890,Watches,family_aa356965ce5e310f,RGB
49893,Watches,family_475bb1ae257d1bba,RGB
49894,Watches,family_d5b9522c936a530b,RGB
49895,Watches,family_475bb1ae257d1bba,RGB
49898,Watches,family_475bb1ae257d1bba,RGB
49917,Sarees,family_d815bd75fc32dc40,RGB
49919,Sarees,family_56557c06b9f0a530,RGB
49921,Sarees,family_c7a3eb9c15d0def1,RGB
49923,Sarees,family_2bf550629ae5c334,RGB
49938,Innerwear Vests,family_8ce46efaf7837237,RGB
49961,Tshirts,family_ceb98fa278816c53,RGB
49962,Tshirts,family_fd1836f468da3403,RGB
49963,Tshirts,family_d172e08bb0a610dc,RGB
49974,Innerwear Vests,family_8ce46efaf7837237,RGB
49980,Innerwear Vests,family_80d9a6e13a0a9a4c,RGB
49981,Innerwear Vests,family_80d9a6e13a0a9a4c,RGB
49984,Briefs,family_a966ed2bc7c3e5f4,RGB
50000,Bra,family_60734f174b2035e5,RGB
50002,Bra,family_32e92e7b2423ab98,RGB
50020,Leggings,family_8d94a002a70a491a,RGB
50028,Lounge Shorts,family_d6d7420b647dce39,RGB
50034,Lounge Pants,family_ea8b53dee69db7a0,RGB
50036,Bra,family_6f370ec14aa84106,RGB
50047,Bra,family_8d56667f5c1a1b1d,RGB
50051,Innerwear Vests,family_8ce46efaf7837237,RGB
50153,Heels,family_dd71b775941a3c2e,L
50155,Heels,family_dd71b775941a3c2e,RGB
50163,Heels,family_dd71b775941a3c2e,RGB
50173,Flats,family_441945a250a0fc26,RGB
50178,Heels,family_df06bf29a8ae8efa,RGB
50179,Handbags,family_af7979671e3803c3,RGB
50181,Kajal and Eyeliner,family_af7979671e3803c3,RGB
50190,Camisoles,family_0c4bd528dc66762c,RGB
50191,Camisoles,family_b4e7329e13380810,RGB
50192,Innerwear Vests,family_3e6d578712e3852d,RGB
50221,Belts,family_209c163454c6aa78,RGB
50236,Handbags,family_ba8656147173a6a5,RGB
50242,Handbags,family_ada5bfecb2f4cfd2,RGB
50280,Ties,family_69afcd330bca2a43,RGB
50281,Ties,family_78a2a97237f460d3,RGB
50284,Ties,family_d90e55dd298aed3f,RGB
50286,Ties,family_d90e55dd298aed3f,RGB
50288,Ties,family_d90e55dd298aed3f,RGB
50290,Ties,family_d90e55dd298aed3f,RGB
50291,Ties,family_d90e55dd298aed3f,RGB
50293,Ties,family_d90e55dd298aed3f,RGB
50294,Ties,family_d90e55dd298aed3f,RGB
50295,Ties,family_d90e55dd298aed3f,RGB
50297,Ties,family_d90e55dd298aed3f,L
50306,Ties,family_7519d57116ec1a32,RGB
50342,Kurtis,family_00b8bf91a3794620,RGB
50344,Kurtas,family_aef2f13f436e0b53,RGB
50384,Salwar and Dupatta,family_ffaaef0d1260faff,RGB
50388,Watches,family_f28b5c7286a76168,RGB
50401,Watches,family_98c57fe9b39b873d,RGB
50419,Formal Shoes,family_0e144cbdb87a530c,RGB
50429,Messenger Bag,family_4bf3d69dbc2d1b68,RGB
50433,Innerwear Vests,family_aeaa235737987bad,RGB
50435,Innerwear Vests,family_d49e5e66551f35c4,L
50438,Briefs,family_5a19d4a606d007ec,RGB
50442,Briefs,family_a3e3077cf58d2e6f,RGB
50443,Briefs,family_1c72badde3d6d0c2,RGB
50445,Briefs,family_1c72badde3d6d0c2,RGB
50455,Briefs,family_1b867cc3b287bdef,RGB
50456,Briefs,family_ccd5edf0ff213631,RGB
50463,Briefs,family_1c72badde3d6d0c2,RGB
50464,Briefs,family_1b867cc3b287bdef,RGB
50471,Briefs,family_fe6a0e91d03abe87,RGB
50475,Briefs,family_1c72badde3d6d0c2,RGB
50490,Trunk,family_d76daba5bd022e65,RGB
50491,Trunk,family_bf975a66f61e2442,RGB
50494,Innerwear Vests,family_d7f69eb936b128d4,RGB
50495,Innerwear Vests,family_f04f625aa47f3e90,RGB
50510,Briefs,family_62640de234f68509,RGB
50513,Trunk,family_d76daba5bd022e65,RGB
50519,Innerwear Vests,family_abca931bf078b9cf,RGB
50524,Briefs,family_5a19d4a606d007ec,RGB
50541,Briefs,family_1c72badde3d6d0c2,RGB
50542,Briefs,family_62640de234f68509,RGB
50550,Boxers,family_20cced3966561916,RGB
50553,Innerwear Vests,family_d7f69eb936b128d4,RGB
50557,Innerwear Vests,family_064f452014ac27a1,RGB
50570,Trunk,family_341f2e5ce1090bc1,RGB
50571,Trunk,family_f507ec2b4ed5d07c,RGB
50575,Trunk,family_d76daba5bd022e65,RGB
50581,Briefs,family_5a19d4a606d007ec,RGB
50583,Briefs,family_5a19d4a606d007ec,RGB
50591,Briefs,family_62640de234f68509,RGB
50600,Briefs,family_62640de234f68509,RGB
50601,Briefs,family_62640de234f68509,RGB
50606,Briefs,family_1c72badde3d6d0c2,RGB
50610,Briefs,family_1c72badde3d6d0c2,RGB
50612,Briefs,family_1c72badde3d6d0c2,RGB
50620,Briefs,family_1c72badde3d6d0c2,RGB
50635,Innerwear Vests,family_abca931bf078b9cf,RGB
50641,Innerwear Vests,family_d7f69eb936b128d4,RGB
50666,Lounge Pants,family_9c6446f5eff39c60,RGB
50668,Lounge Pants,family_252970ad92b5b8a0,RGB
50684,Trunk,family_341f2e5ce1090bc1,RGB
50694,Trunk,family_bf975a66f61e2442,RGB
50698,Dresses,family_aae1baebf7d70cd3,RGB
50701,Tops,family_ae4d24c5207d4434,RGB
50702,Tops,family_37ba6bdb9e51560e,RGB
50733,Sandals,family_7a3ca9f3ac0bad6b,RGB
50734,Sandals,family_7a3ca9f3ac0bad6b,RGB
50735,Sandals,family_7a3ca9f3ac0bad6b,RGB
50736,Sandals,family_7a3ca9f3ac0bad6b,RGB
50742,Casual Shoes,family_e34a961f4beb93f3,RGB
50743,Casual Shoes,family_e34a961f4beb93f3,RGB
50748,Casual Shoes,family_e34a961f4beb93f3,RGB
50749,Casual Shoes,family_e34a961f4beb93f3,RGB
50750,Casual Shoes,family_e34a961f4beb93f3,RGB
50754,Casual Shoes,family_e34a961f4beb93f3,RGB
50756,Sandals,family_7a3ca9f3ac0bad6b,RGB
50761,Sandals,family_7a3ca9f3ac0bad6b,RGB
50764,Sandals,family_7a3ca9f3ac0bad6b,RGB
50765,Sandals,family_7a3ca9f3ac0bad6b,RGB
50774,Formal Shoes,family_3f4dce708ef9e503,RGB
50830,Belts,family_122ac00556b67afd,RGB
50831,Belts,family_122ac00556b67afd,RGB
50853,Sarees,family_63583f39bf6b4639,RGB
50854,Sarees,family_c9d8dd0da058f047,RGB
50870,Sarees,family_349d85855bc25e73,RGB
50877,Sarees,family_81b7b56648bf36dd,RGB
50878,Sarees,family_4917c4477ce2562e,RGB
50881,Sarees,family_6c5f0365654b514b,RGB
50884,Sarees,family_349d85855bc25e73,RGB
50889,Sarees,family_349d85855bc25e73,RGB
50895,Sarees,family_50ecf57ce02c0c50,RGB
50916,Briefs,family_df03bfef28d6c150,RGB
50943,Jeans,family_2ef6c1da5b431a30,RGB
50945,Jeans,family_2ef6c1da5b431a30,RGB
50948,Jeans,family_1d9d930c4fa1829f,RGB
50951,Jeans,family_1d9d930c4fa1829f,RGB
50953,Jeans,family_2ef6c1da5b431a30,RGB
50956,Jeans,family_1d9d930c4fa1829f,RGB
50961,Jeans,family_1d9d930c4fa1829f,RGB
50962,Jeans,family_2ef6c1da5b431a30,RGB
50964,Bra,family_6840f0315b119778,RGB
50972,Bra,family_ac6df30a8eb7b666,RGB
50973,Bra,family_a8443329ba105268,RGB
50974,Bra,family_2787881a65bd0430,RGB
50979,Bra,family_990f22d3d3b90f3d,RGB
50992,Nightdress,family_b180031796f960a5,RGB
51003,Bra,family_79bf8ca6acfb327d,RGB
51024,Bra,family_433f18cb3172ecad,RGB
51031,Bra,family_d2af9e5312406d0d,RGB
51039,Briefs,family_6a0d0513a5ee50b9,RGB
51048,Bra,family_10be04f1a16d7611,RGB
51051,Bra,family_10be04f1a16d7611,RGB
51052,Briefs,family_420dc4295c2a3def,RGB
51058,Briefs,family_fcf25a2d42bf4dec,RGB
51075,Free Gifts,family_dc02eebd834a3d3f,RGB
51077,Free Gifts,family_27a6c99fe2fc86a4,RGB
51090,Free Gifts,family_2317f88f176f70a2,RGB
51154,Socks,family_4389086096107015,RGB
51158,Socks,family_4389086096107015,RGB
51161,Socks,family_4389086096107015,RGB
51166,Socks,family_4389086096107015,RGB
51174,Socks,family_4389086096107015,RGB
51180,Socks,family_4389086096107015,RGB
51181,Socks,family_4389086096107015,RGB
51188,Bra,family_d2af9e5312406d0d,RGB
51204,Bra,family_5b2458168d12c76c,RGB
51226,Tops,family_5df3035c3405916f,RGB
51245,Flats,family_0bd4a31bed6b3eea,RGB
51269,Watches,family_ce2ba50e81fb84f5,RGB
51271,Watches,family_897b689565c97354,RGB
51272,Watches,family_1c478bbb71c46ce7,RGB
51278,Sunglasses,family_8b5994109aac6564,RGB
51288,Sunglasses,family_8b5994109aac6564,RGB
51294,Sunglasses,family_70c91480aa80ea7c,RGB
51301,Watches,family_229eb26ee3e9f397,RGB
51331,Rain Jacket,family_1b2401ce5f1b1913,RGB
51332,Rain Trousers,family_91db16fe6014ed34,RGB
51333,Jackets,family_ce7ca8bfe79761e9,RGB
51339,Socks,family_4389086096107015,RGB
51343,Socks,family_837a0819492a57ed,RGB
51354,Jeans,family_d83cafc050c53c9e,RGB
51355,Jeans,family_d83cafc050c53c9e,RGB
51359,Capris,family_c9c9dd46424bd9da,RGB
51361,Capris,family_c9c9dd46424bd9da,RGB
51363,Jeans,family_d9d5176fff790c76,RGB
51379,Shorts,family_af137765317c80fd,RGB
51385,Boxers,family_18e2482528ffe13e,RGB
51390,Boxers,family_18e2482528ffe13e,RGB
51396,Shorts,family_5283923f78dedec3,RGB
51399,Shirts,family_bd0a8d77112b00ba,RGB
51414,Shirts,family_b33b2c2165197959,RGB
51415,Shirts,family_41c20d6b7a87b0ff,RGB
51418,Shirts,family_a5a47421c3ca9bba,RGB
51421,Shirts,family_bd0a8d77112b00ba,RGB
51423,Shirts,family_21c0a117c2a5b008,RGB
51427,Shirts,family_c42293b42586177d,RGB
51428,Shirts,family_bd0a8d77112b00ba,RGB
51429,Shirts,family_bd0a8d77112b00ba,RGB
51439,Tops,family_f7fa407ca185024c,RGB
51444,Shirts,family_92b1e6cbdba03723,RGB
51448,Dresses,family_1f4570eb8d47ee8f,RGB
51455,Shrug,family_eac592bddb3f7fe8,RGB
51457,Dresses,family_4127ec95703bb5f1,RGB
51462,Tops,family_0c4199719eba1af6,RGB
51466,Tshirts,family_17ed81263c180b46,RGB
51500,Jeans,family_2acb18ee0afbe718,RGB
51519,Watches,family_19385b7bb55e6f89,RGB
51521,Watches,family_10034b29d4ab8bf3,RGB
51532,Watches,family_19385b7bb55e6f89,RGB
51550,Watches,family_d5c0fcbb8a879b21,RGB
51574,Watches,family_19385b7bb55e6f89,RGB
51617,Jeggings,family_54037ac535a79aab,RGB
51619,Jeggings,family_c4fe2161992e1bda,RGB
51628,Watches,family_5ab38367bcd01563,RGB
51635,Watches,family_8015b1a25fb0621d,RGB
51642,Watches,family_6b2ef7c26f8ca674,L
51646,Watches,family_db38b1816bda7abd,RGB
51647,Watches,family_d1dda63a46b8131d,RGB
51651,Watches,family_986fef5e04dad022,RGB
51652,Watches,family_f128a31d01052e0b,RGB
51657,Watches,family_5cb5922380fae8b7,RGB
51661,Watches,family_e4405008fbff11f9,RGB
51665,Sunglasses,family_e7f0c930c0584511,RGB
51667,Sunglasses,family_03e3936ecb6eb59c,RGB
51669,Sunglasses,family_03e3936ecb6eb59c,RGB
51674,Sunglasses,family_e7f0c930c0584511,RGB
51682,Sunglasses,family_e7f0c930c0584511,RGB
51688,Sunglasses,family_e7f0c930c0584511,RGB
51703,Sunglasses,family_f456021433e686c9,RGB
51708,Sunglasses,family_e59964448e9f5fa2,RGB
51711,Sunglasses,family_0486b80dca76500b,RGB
51715,Sunglasses,family_924b0555941522f2,RGB
51725,Sunglasses,family_70e7903ec977d88c,RGB
51733,Sunglasses,family_f2aa12e3fa76c10c,RGB
51734,Sunglasses,family_f402cbfccfe2a59c,RGB
51752,Casual Shoes,family_46b76f9ca6ae89b3,RGB
51761,Heels,family_3650ca7f45420769,RGB
51763,Flats,family_c494c3208cb5d8bc,RGB
