id,path,sha256,articleType,baseColour,productDisplayName,duplicate_group,product_family_group,partition,cv_fold
47269,data/raw/teacher/train/images_train/47269.jpg,1bfabd27b173e37b19644cdbbe99bb5e836a2fe5051f3b9d6bc56a52c1ecea50,Briefs,Black,FCUK Underwear Men Black Brief,single_1bfabd27b173,family_d6489b2e8c52ee2c,development,2
47270,data/raw/teacher/train/images_train/47270.jpg,598e299778d52f2b48280988c144e72213c28147f5e77d06f19351b491306d05,Boxers,Blue,FCUK Underwear Blue Printed Boxers,single_598e299778d5,family_e99d9765b261afad,development,0
47271,data/raw/teacher/train/images_train/47271.jpg,834dff37864c65ea8586cd52e9c6b1bbc0e33e1c39b70a4f72a6c45bb6854589,Boxers,Green,FCUK Underwear Green Printed Boxers,single_834dff37864c,family_ae89bb661afcc045,development,4
47272,data/raw/teacher/train/images_train/47272.jpg,85f9fdb5dd4e61ae2d432cf406ab930f6553cdc3a98e7c2ada7d6496c5138e48,Boxers,Blue,FCUK Underwear Blue Printed Boxers,single_85f9fdb5dd4e,family_e99d9765b261afad,development,0
47273,data/raw/teacher/train/images_train/47273.jpg,e639fd5c870a534290194c119c83bbc2b2ca01da228ace4e79d4f8d4f06e8bf8,Briefs,Black,FCUK Underwear Men Black Brief,single_e639fd5c870a,family_d6489b2e8c52ee2c,development,2
47276,data/raw/teacher/train/images_train/47276.jpg,60926878cecd00d4c9b25198c524e19a7b2dc01995e6e848dc498cd86b2a5c2e,Boxers,Black,FCUK Underwear Black & White Boxers,single_60926878cecd,family_fdedffa91351178b,development,0
47277,data/raw/teacher/train/images_train/47277.jpg,609b63fa3da7d800ddb48ed85e4d874f0c7d7a313748f6283a86e567dd392115,Boxers,Grey,FCUK Underwear Grey Striped Boxers,single_609b63fa3da7,family_96326aee3a957145,development,4
47278,data/raw/teacher/train/images_train/47278.jpg,fc5d0df486ca57314e3e5874cf38dd3f801fef366fa163ba53a8a490f0f0d4ec,Formal Shoes,Black,Franco Leone Men Black Formal Shoes,single_fc5d0df486ca,family_635692ddeccc1832,development,0
47280,data/raw/teacher/train/images_train/47280.jpg,698c4fa59a1f038729ad5c2a44876245f664262f3e38002a9005ee8438a39650,Tshirts,Black,Myntra Men Pack of 3 T-shirts,single_698c4fa59a1f,family_9890d03776195bbb,development,0
47281,data/raw/teacher/train/images_train/47281.jpg,f143ab65bd3a6c29f5271773603f18988349f2fb89c4f2d90d1333c5336205ff,Tshirts,Yellow,Myntra Men Pack of 3 T-shirts,single_f143ab65bd3a,family_9890d03776195bbb,development,0
47282,data/raw/teacher/train/images_train/47282.jpg,8adabd542b0c53c3df0c31831ed04db1a6a75f134c734acb26bc33459f31b51c,Tshirts,Pink,Myntra Men Pack of 3 T-shirts,single_8adabd542b0c,family_9890d03776195bbb,development,0
47283,data/raw/teacher/train/images_train/47283.jpg,63ceb5fbce8ad6fb5f802f91a84d2a5b1e3474022eb546a952498a482d2f225a,Tshirts,Purple,Myntra Men Pack of 3 T-shirt,single_63ceb5fbce8a,family_33756f2c641763ee,development,4
47286,data/raw/teacher/train/images_train/47286.jpg,5bb484c24f767b8d7d749ce06e85260235d7552b428b674e61fc78ac0f62a828,Wallets,Black,Baggit Women Black Horris Excel Wallet,single_5bb484c24f76,family_7c2c3c5c02624000,development,0
47287,data/raw/teacher/train/images_train/47287.jpg,0c58dd36f613a0c24778a7d28daf49b618fa5368a86f9ea6b934fa0e3e81d684,Clutches,Purple,Baggit Women Purple Wallet,single_0c58dd36f613,family_93da1a5b0566111f,development,2
47288,data/raw/teacher/train/images_train/47288.jpg,1a44e8d202dd2e10cfb9311b550a96a6e16ebf02ccde28343825bd406dc043b1,Clutches,Black,Baggit Women Black Mars Excel Purse,single_1a44e8d202dd,family_d6821bc5b2d98af4,development,3
47291,data/raw/teacher/train/images_train/47291.jpg,f7e80d6f68024f378e958f30e87de8c7c614985a029e1572bbd51b7c9dac138d,Wallets,Blue,Baggit Women Blue Horris Excel Wallet,single_f7e80d6f6802,family_2fd2c50d7a07d99e,development,0
47292,data/raw/teacher/train/images_train/47292.jpg,e1e131f1d42416a5c6483fc6676d052037a91d5cb2d51b5002e3f596c9d7f9bd,Handbags,Purple,Baggit Women Purple Handbag,single_e1e131f1d424,family_c2c807ad68924fcb,development,3
47293,data/raw/teacher/train/images_train/47293.jpg,c9d99fe77e7cb163ec8b7edd80af4157d7b5747be548d473aaed9e9ee7792b7c,Mobile Pouch,Brown,Baggit Women Brown Mobile Pouch,single_c9d99fe77e7c,family_16ede26c02254590,development,0
47296,data/raw/teacher/train/images_train/47296.jpg,8e4f92d25bfa2a39d4805d6bee10332bd6ffb7c2b629d354a5530fc5a313b80a,Handbags,Brown,Baggit Women Brown Sling Bag,single_8e4f92d25bfa,family_e7747bc6d42c35bc,development,4
47297,data/raw/teacher/train/images_train/47297.jpg,d108b3b2f7f7cb20dafbe1db3132b3a2b2bcde10023645d301ca78a627aa28a2,Handbags,Beige,Baggit Women Beige Handbag,single_d108b3b2f7f7,family_c4d21b569d15a25a,development,2
47299,data/raw/teacher/train/images_train/47299.jpg,0e49c19eff88b0021cd623b56266212731aa00dc1f6ce20ca275da149cd0d998,Mobile Pouch,Brown,Baggit Women Beige Doodle Jhuti Mobile Pouch,single_0e49c19eff88,family_bc020d87735daf4b,development,3
47300,data/raw/teacher/train/images_train/47300.jpg,46292ef9da30edef6c889f96bc69a06f2178bc0915d2f1c9d746a64e527b09a0,Wallets,Brown,Baggit Women Brown Wallet,single_46292ef9da30,family_40ead194deaac1b9,development,4
47301,data/raw/teacher/train/images_train/47301.jpg,ea14a3c3679fddaf22446e1b73b3b86404cb21c231192a9d403ff3fe7d6803c8,Wallets,Purple,Baggit Women Purple Wallet,single_ea14a3c3679f,family_93da1a5b0566111f,development,2
47302,data/raw/teacher/train/images_train/47302.jpg,e45fe5dc2e3645c7249a694873c54c32bec5d27556a57814a7a3abd7b360e4e6,Clutches,Brown,Baggit Women Brown Purse,single_e45fe5dc2e36,family_28f83a9f3ece256d,development,3
47303,data/raw/teacher/train/images_train/47303.jpg,a2ae19b68072754c4629ca6aff3998eb69257dd182be3cc83e7b85943f206726,Clutches,Black,Baggit Women Black Purse,single_a2ae19b68072,family_bd88a2def3d98176,development,4
47305,data/raw/teacher/train/images_train/47305.jpg,a0c7271feb779df7c3844ffe6dfee2cceb60b9a0b30ec3ac9bdbc98cd98a8f41,Handbags,Brown,Baggit Women Brown Handbag,single_a0c7271feb77,family_3abfdea0bf4a0ca5,development,3
47306,data/raw/teacher/train/images_train/47306.jpg,70d5407fe803e05cecbdf8ffff192de2507cf2ea08d0105366486abbf72e26a6,Handbags,Purple,Baggit Women Purple Handbag,single_70d5407fe803,family_c2c807ad68924fcb,development,3
47309,data/raw/teacher/train/images_train/47309.jpg,08c8240a244d87cd07e187fd9cc616efb10bc7c10cf4280c32c2b89e1c4572dd,Mobile Pouch,Green,Baggit Women Green Flora Astro Mobile Pouch,single_08c8240a244d,family_77563f66602b5e6d,development,2
47310,data/raw/teacher/train/images_train/47310.jpg,b2f457e6e79adc2e86bc4ad1cbc1db013c9127729df64f08d9e8817d61fdf321,Wallets,Purple,Baggit Women Purple Wallet,single_b2f457e6e79a,family_93da1a5b0566111f,development,2
47311,data/raw/teacher/train/images_train/47311.jpg,e5f2e87bb0786be52dec653e5dae6e35d4979101058b813ba51c1190850f37e6,Mobile Pouch,Black,Baggit Women Black Kamaal Excel Mobile Pouch,single_e5f2e87bb078,family_0f679f28631bd588,development,0
47312,data/raw/teacher/train/images_train/47312.jpg,77abd5c7e6720195a6234f05780bcf09e828778ff933633f97cba2017183c07e,Backpacks,Brown,Backpackgit Women Brown Backpack,single_77abd5c7e672,family_40b052a6eaaa3f85,development,3
47313,data/raw/teacher/train/images_train/47313.jpg,b55d74250aabedafc82fc9ff6964af4f4b322cbe89427b7c7a5a0e37b4f3a1eb,Wallets,Brown,Baggit Women Brown Jhula Parina Crush Wallet,single_b55d74250aab,family_69e89562d64713df,development,4
47314,data/raw/teacher/train/images_train/47314.jpg,ae941cbd48d49121c06a6b1af0117219e6d1841a533a3cc679567bec69bb5f04,Mobile Pouch,Blue,Baggit Women Blue Kamaal Excel Mobile Pouch,single_ae941cbd48d4,family_ed86d10e088fbeed,development,4
47315,data/raw/teacher/train/images_train/47315.jpg,815e433f22264391c3383b39675376978e306002a167c3d70d89bbaff76dc9f4,Clutches,Purple,Baggit Women Purple Jhula Camlincrush Purse,single_815e433f2226,family_9b44b94128446ef4,development,4
47317,data/raw/teacher/train/images_train/47317.jpg,e181a3727ae411ab0759897e4b48251a44a6755761ba68af71dacdc3a14ccc56,Handbags,Brown,Baggit Women Brown Bag,single_e181a3727ae4,family_88e67994765f383b,development,3
47318,data/raw/teacher/train/images_train/47318.jpg,dfe673973b4fe19c643f2a62e3663cec7cc69328d2eeacad4a3966299c001908,Clutches,Pink,Baggit Women Pink Bunny Rosy Purse,single_dfe673973b4f,family_3475226ba32089f8,development,3
47319,data/raw/teacher/train/images_train/47319.jpg,e63c067dbee3f3a3f8bd60ad900b66921728b03cac412f65df220a0b361fc9b5,Clutches,Black,Baggit Women Black Bunny Rosy Purse,single_e63c067dbee3,family_e559a455d11276bf,development,4
47320,data/raw/teacher/train/images_train/47320.jpg,80b40132b9dc5aa8e310e6e5cc0563e100ef4be3a56fddb1c26f7201df539bfc,Backpacks,Green,Baggit Women Green Backpack,single_80b40132b9dc,family_34ceb557246468d5,development,0
47321,data/raw/teacher/train/images_train/47321.jpg,f2413fa1d3e2f291205ea341279db93d4c3855b0beab45aebb73f646a1ce121f,Mobile Pouch,Brown,Baggit Women Brown Aandhi Parina Crush Mobile Pouch,single_f2413fa1d3e2,family_25a5b17b32ecc703,development,3
47322,data/raw/teacher/train/images_train/47322.jpg,2ff7ebebdf885b9d994ac7b8de9fe00836e57c8d19c40ba457a8f87fd9289b75,Mobile Pouch,Tan,Baggit Women Brown Chakde Lips Mobile Pouch,single_2ff7ebebdf88,family_02e9c0fca3c23a4f,development,2
47323,data/raw/teacher/train/images_train/47323.jpg,52781e86fe731d196ae70613cfe2303f05e1e9c19ce46b7b2d8004a5f7358729,Wallets,Purple,Baggit Women Purple Shell Baby Wallet,single_52781e86fe73,family_698ddff0ca4bea73,development,0
47325,data/raw/teacher/train/images_train/47325.jpg,95959a6ccac39740228f73e19a73346bfc4a0c9383f1049e4639afa5f08e16e0,Wallets,Olive,Baggit Women Olive Green Taker Jhuti Wallet,single_95959a6ccac3,family_7acd73ed9201b545,development,2
47326,data/raw/teacher/train/images_train/47326.jpg,d245ea6a1da7baff280b01687262ff6998c4473e874a03943b7fd4dfefa5ddc2,Handbags,Olive,Baggit Women Olive Green Handbag,single_d245ea6a1da7,family_a83a88c823b2163f,development,4
47327,data/raw/teacher/train/images_train/47327.jpg,0cf6d87d5f9adaf8d869960b14035521c07c69bbc942908d9d4e79c14f2825d3,Handbags,Brown,Baggit Women Brown Bag,single_0cf6d87d5f9a,family_88e67994765f383b,development,3
47328,data/raw/teacher/train/images_train/47328.jpg,79fd9b3b06c0d581ed9d9ae8c14158ce85b46eafb7dabb8fa307e23db3eede20,Mobile Pouch,Grey,Baggit Women Grey Doodle Jhuti Mobile Pouch,single_79fd9b3b06c0,family_cb28eb5b00145eb6,development,0
47329,data/raw/teacher/train/images_train/47329.jpg,0be8bed3920ee4e7dc952f49b5da2189e3ea0cd472a1a344d282d220eddeb848,Handbags,Black,Baggit Women Black Sling Bag,single_0be8bed3920e,family_e7747bc6d42c35bc,development,4
47330,data/raw/teacher/train/images_train/47330.jpg,2ae1742d774acbae058ff95d480e154ef3beacdbb92e72746b17cbb13b18c31a,Handbags,Brown,Baggit Women Brown Sling Bag,single_2ae1742d774a,family_e7747bc6d42c35bc,development,4
47331,data/raw/teacher/train/images_train/47331.jpg,95cae69f664f98e7424de7d3a466cb1ca046bc52cfebdb8b8121d6ed1cc5bff2,Mobile Pouch,Black,Baggit Women Black Raptaa Brush Mobile Pouch,single_95cae69f664f,family_035276e93080f850,development,0
47332,data/raw/teacher/train/images_train/47332.jpg,447d2044db5c45d2ea502da8580d6eaa2b4913421d7b15a976ec178dd06abe7e,Wallets,Purple,Baggit Women Purple Chata Hosh Wallet,single_447d2044db5c,family_d3ddb2eb4abfd12e,development,3
47333,data/raw/teacher/train/images_train/47333.jpg,09c3eb53d70024f51d53f79befd10130d080035e5788579fed02623ee5ede526,Wallets,Beige,Baggit Women Beige Chata Josh Wallet,single_09c3eb53d700,family_862e4bee43fc9741,development,3
47334,data/raw/teacher/train/images_train/47334.jpg,e3869bc0a1fc2a922ea3082857f6054a162374175981751685ae3a3e8d4c23e2,Handbags,Olive,Baggit Women Olive Handbag,single_e3869bc0a1fc,family_039d74831b523797,development,0
47338,data/raw/teacher/train/images_train/47338.jpg,22aa5dc216f955ea91b6376221fafd6db35d6e9ba2708d24a710c8bcbe2ff960,Handbags,Orange,Baggit Women Orange Frankie Eva Handbag,single_22aa5dc216f9,family_f68fcb5370d106b7,development,4
47339,data/raw/teacher/train/images_train/47339.jpg,0997946817a656fcd5787c3da309bb32ab42ee659236f32ad32461a09a4b6af0,Handbags,Navy Blue,Baggit Women Navy Blue Sling Bag,single_0997946817a6,family_7ab6a93b5f73bfa1,development,2
47341,data/raw/teacher/train/images_train/47341.jpg,8ed7a4b6ac4a0dee0df14d8e7a59ff3abeac27c8eddbd086b021dfb9dc5fd112,Handbags,Black,Baggit Black Sling Bag,single_8ed7a4b6ac4a,family_d4f819caa874f852,development,0
47343,data/raw/teacher/train/images_train/47343.jpg,4cef112d1cec260cce9495b7659e9e74f94f666f46f90decc026ec80a77ab956,Handbags,Tan,Baggit Women Brown Handbag,single_4cef112d1cec,family_3abfdea0bf4a0ca5,development,3
47344,data/raw/teacher/train/images_train/47344.jpg,0113b3c9a8f0181ac10db4de3892eac69e59ae5ba1ff255f28e204da34656bd5,Wallets,Navy Blue,Baggit Women Navy Blue Wallet,single_0113b3c9a8f0,family_7f71603a98f6673f,development,4
47345,data/raw/teacher/train/images_train/47345.jpg,e7c1dd350b75638827f0b4b1dbf1fa98709df0c2836fd5c679be220fb6a1f22c,Wallets,Bronze,Baggit Women Bronze Wallet,single_e7c1dd350b75,family_0282faf0aa6c9055,development,3
47346,data/raw/teacher/train/images_train/47346.jpg,038d99887ca9466b6219292be7729952e1d38448df44f15ab4f5f8cde78176ce,Clutches,White,Baggit Women White Purse,single_038d99887ca9,family_9db5f4060acf7d61,development,0
47349,data/raw/teacher/train/images_train/47349.jpg,a06722460c4df183fd423c895fd5b5fea5c93b17c4261f41d13924ee7111f469,Handbags,Brown,Baggit Women Brown Sling Bag,single_a06722460c4d,family_e7747bc6d42c35bc,development,4
47352,data/raw/teacher/train/images_train/47352.jpg,0a00fd8e826b83807b602f74bfb1e1523a36580ba92326ee36f6443a82e5e75a,Handbags,Beige,Baggit Women Beige Handbag,single_0a00fd8e826b,family_c4d21b569d15a25a,development,2
47353,data/raw/teacher/train/images_train/47353.jpg,7824c70a4f9e59271c9b1f0726bcbfb9173332b2f40c9592e295529cfdca56d5,Handbags,Gold,Baggit Women Multi Coloured Handbag,single_7824c70a4f9e,family_92dad19a6da38743,development,3
47354,data/raw/teacher/train/images_train/47354.jpg,991f4f6fd0c4b9ed357b3d37ddcd606cb818329307453366f88a85db4b006bd5,Handbags,Olive,Baggit Women Olive Green Handbag,single_991f4f6fd0c4,family_a83a88c823b2163f,development,4
47356,data/raw/teacher/train/images_train/47356.jpg,99a174ad4571b165839d6afed7598ac47ecb96cafbcb2ddcf93d17e2b3e405f1,Clutches,Brown,Baggit Women Brown Affair Hoor Purse,single_99a174ad4571,family_8060699e8f72e6f8,development,0
47357,data/raw/teacher/train/images_train/47357.jpg,55074c4bd8bd88baa7b2ae295f9dd8e8ba2b7fd7e937b00e74344670647991d1,Mobile Pouch,Purple,Baggit Women Purple Phulrani Brush Mobile Pouch,single_55074c4bd8bd,family_a67771b461545988,development,4
47359,data/raw/teacher/train/images_train/47359.jpg,fe90161300d137b68678f3642f2f07f49df8d1cc8ef5f7a901d1a44796f75f65,Handbags,Brown,Baggit Women Brown Handbag,single_fe90161300d1,family_3abfdea0bf4a0ca5,development,3
47362,data/raw/teacher/train/images_train/47362.jpg,83e64f06f0e0004eea3650c27eef146b5ec52e135045ac21563a2cc1adb7bd6f,Clutches,Grey,Baggit Women Grey Clutch,single_83e64f06f0e0,family_8ddb13c6dd20aeb3,development,2
47363,data/raw/teacher/train/images_train/47363.jpg,830009e5181dbec16a02c16e9df8f1d6a7241c3f0152c960fad20259d8fb0a6b,Clutches,Mustard,Baggit Women Mustard Challo Moly Purse,single_830009e5181d,family_f49b5a71b985a06f,development,3
47365,data/raw/teacher/train/images_train/47365.jpg,47aca24be4c30998b2b9e70c92894df9f42d048617e28236d29b995f20d426a3,Mobile Pouch,Gold,Baggit Women Gold Coloured Dhamal Mobile Pouch,single_47aca24be4c3,family_8432a7eafaf9dd00,development,2
47366,data/raw/teacher/train/images_train/47366.jpg,bc7a7ea9f223c0d3f460148e23206bbfd02c5ab36981242dc10b2a17adcdca99,Handbags,Blue,Baggit Women Blue Bag,single_bc7a7ea9f223,family_f61d229d21f672ca,development,3
47367,data/raw/teacher/train/images_train/47367.jpg,f18a7af5d0086c297825417da049c26ac73f012cb55e3e0ef9fcc914ac9c62a9,Handbags,Olive,Baggit Women Olive Green Handbag,single_f18a7af5d008,family_a83a88c823b2163f,development,4
47370,data/raw/teacher/train/images_train/47370.jpg,1a5c6aeb58e84ea832cfbe73384ce235654a408b7b920bf1510483c90d1eea80,Wallets,Navy Blue,Baggit Women Navy Blue Square Dum Wallet,single_1a5c6aeb58e8,family_c18bceaf3b929c31,development,4
47371,data/raw/teacher/train/images_train/47371.jpg,8eaf6c47f8b2f6ab2a0d2a41fab95b1e5c58e12be30f1f9e25c27b3c29028d1a,Wallets,Pink,Baggit Women Pink Border Sapera Wallet,single_8eaf6c47f8b2,family_cb2f79f62672e6bd,development,4
47372,data/raw/teacher/train/images_train/47372.jpg,09caa051f1f0d28316d7f5c7f6c97721835f48021af9e59cd4d92f6e9c9ea899,Handbags,Brown,Baggit Women Brown Bag,single_09caa051f1f0,family_88e67994765f383b,development,3
47374,data/raw/teacher/train/images_train/47374.jpg,1579538a3e009fc9b4bf90bbe94faecf5f1ae9b75296946af3d1afb18f92971e,Handbags,Purple,Baggit Women Purple Handbag,single_1579538a3e00,family_c2c807ad68924fcb,development,3
47375,data/raw/teacher/train/images_train/47375.jpg,a88d1627bb793f3c932bc9917f0f51c6ea0a1387cc571ef1618bb5368f59836c,Handbags,Brown,Baggit Women Brown Handbag,single_a88d1627bb79,family_3abfdea0bf4a0ca5,development,3
47377,data/raw/teacher/train/images_train/47377.jpg,e7ffc3e810e72d81ad68df86e695e2ea391f87e7b13e8d6bd420b5581568ae92,Handbags,Maroon,Baggit Women Maroon Bag,single_e7ffc3e810e7,family_81d77fcce2af7253,development,0
47379,data/raw/teacher/train/images_train/47379.jpg,5fa2249b31db76265521d0cf0c530cc5d9bc6cf0b1c2ef7a463c79fd50d12a50,Handbags,Blue,Baggit Women Blue Bag,single_5fa2249b31db,family_f61d229d21f672ca,development,3
47381,data/raw/teacher/train/images_train/47381.jpg,afeb2dacbf76c0d3c1d92f23aa4afcde2fcc1ddf7fd590dfe397313044829e72,Handbags,Taupe,Baggit Women Taupe Bag,single_afeb2dacbf76,family_c020e7068f3cc7e8,development,4
47382,data/raw/teacher/train/images_train/47382.jpg,9ad1a24345e04b4d2ed20c334497fedd05dcedb81400dafb120640c92c54953e,Handbags,Pink,Baggit Women Pink Bag,single_9ad1a24345e0,family_aba4800d11b87edb,development,2
47383,data/raw/teacher/train/images_train/47383.jpg,8bee95f30246e762bf8058f01da1146169c8c3a1610b018a23996661a1b0fcab,Handbags,Blue,Baggit Blue Printed Tote Bag,single_8bee95f30246,family_54c59efe0efcbd2b,development,3
47384,data/raw/teacher/train/images_train/47384.jpg,db1d276da4ca9bc19af7b5621ee60d412a188402742673baa01d81367065f3d9,Clutches,Teal,Baggit Women Teal Purse,single_db1d276da4ca,family_7778eff31c1cf5d8,development,4
47385,data/raw/teacher/train/images_train/47385.jpg,d9acd9c47fd85c10445c7fc7ee639a2d299e8976c31901f46fb75165157e446a,Mobile Pouch,Brown,Baggit Women Brown Micky Santa Mobile Pouch,single_d9acd9c47fd8,family_4c10852df386a579,development,2
47386,data/raw/teacher/train/images_train/47386.jpg,98e5bbe133ec75f7afe34385653d20ca860ff3054d8e50ba92ca523215dc7d3a,Handbags,Beige,Baggit Women Beige Handbag,single_98e5bbe133ec,family_c4d21b569d15a25a,development,2
47387,data/raw/teacher/train/images_train/47387.jpg,de21a405b763f2b7f07805100139b39896668a2cd1e21a49a936fe06bbc67b14,Wallets,Grey,Baggit Women Grey Wallet,single_de21a405b763,family_79950794d1a45563,development,3
47389,data/raw/teacher/train/images_train/47389.jpg,484e70b738e5f5f86bc6913cb115f418fdb464532848aa9bec64b1f84b0a18c0,Handbags,White,Baggit Women White Handbag,single_484e70b738e5,family_94b3a3cf52c84623,development,0
47390,data/raw/teacher/train/images_train/47390.jpg,0ef767c791658fecec4f6f414d1445279634114a1b8bb73e6f00ff9d5702a923,Handbags,Olive,Baggit Women Olive Bag,single_0ef767c79165,family_787509542a738a07,development,0
47391,data/raw/teacher/train/images_train/47391.jpg,4bf51151ab8ff767f2b6aa0c9cafcf1949b924bdeb6690f3494ec9e77c6224bf,Handbags,Beige,Baggit Women Beige Handbag,single_4bf51151ab8f,family_c4d21b569d15a25a,development,2
47392,data/raw/teacher/train/images_train/47392.jpg,eb873a423a916c492dfa3877e4518ad86f81d8bca279f51ecd3202153d60f9c6,Handbags,Beige,Baggit Women Beige Bag,single_eb873a423a91,family_dfb26b592862a239,development,4
47393,data/raw/teacher/train/images_train/47393.jpg,8dab40261e8d93d0c82441ec19c34f3efae509a1fbe086e8b10a6626466aa5f6,Handbags,Blue,Baggit Women Blue Bag,single_8dab40261e8d,family_f61d229d21f672ca,development,3
47394,data/raw/teacher/train/images_train/47394.jpg,d58173fdcd6e10bf609f5a7b6c64cbe1da911ce566a6f87c276b0902fbe90705,Handbags,Olive,Baggit Women Olive Handbag,single_d58173fdcd6e,family_039d74831b523797,development,0
